STATE_NAME,Percent Removal,facility index,feedstock cost,transportation cost,capital cost,operating cost,production cost,access_,CO2_transp cost,CO2_inject cost,total_D:K,revenue,net cost,uptake,land_use_c,soil,grow_harve,transport,conversion,captured,CO2_tran_1,bio_use,total_bio1,conv_use,CDR million tons CO2,Cost $/tCO2,product_units,scale_factor , Plant type ,index_,facility index,latitude,longitude,Barley_str,Citrus_res,Corn_stove,Cotton_gin,Cotton_res,Noncitrus_,Oats_straw,Rice_hulls,Rice_straw,Sorghum_st,Sugarcane_,Sugarcane1,Tree_nut_r,Wheat_stra,Hardwood_l,Hardwood_1,Hardwood_u,Hardwood_2,Mixedwood_,Mixedwood1,Other_fore,Other_fo_1,PNW_Forest,PNW_Fore_1,PNW_Fore_2,PNW_Fore_3,PNW_Fore_4,PNW_Fore_5,PNW_forest_sum,Primary_mi,Secondary_,Softwood_n,Softwood_1,Softwood_p,Softwood_2,Softwood_sum,Constructi,Municipal_,Other_muni,Paper_and_,Switchgras,total_softwood
Utah,99,120272,197075026.8,89252485.33,189511909.1,65321126.12,40260470.59,0,22143675.75,14112754.5,617677448.2,299698071.8,317979376.4,0,0,0,1213.194754,38970.03182,0,2822550.899,10853.88401,0,-2771513.788,0,2771513.788,114.7313,493901519.7,5, BiCRS 2050 gasification H2 ,1091,120272,41.25278891,-112.1894196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20863,0,0,0,0,0,0,0,1792439,0,0,1792439,0,0,0,0,0,0,0,0,0,0,0,0,1792439
New Mexico,75,222764,177526000,32284659.18,19630939.09,6766408.792,65841009.83,0,14252854.36,2261497.763,318563369,194749962.9,123813406.1,0,0,0,977.3015021,17331.07489,289796.2913,2615937.576,7359.750911,0,-2300473.157,0,2300473.157,53.8208,238197201.5,5, BiCRS 2050 FP asphalt char CO2 ,283,222764,33.65111651,-107.2104094,0,0,0,1,6,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,5820,896482.8475,0,324786,577153,0,0,1798421.848,15,0,0,8723,0,0,8723,267,0,0,0,0,1807144.848
Nevada,99,126120,196967843.1,91500276.79,189511909.1,65321126.12,40268441.01,0,74232386.16,14116106.77,671918089.1,299819984.1,372098104.9,0,0,0,0,39446.76049,0,2823221.355,38203.38131,0,-2745571.213,0,2745571.213,135.5267,493962475.9,5, BiCRS 2050 gasification H2 ,1108,126120,40.44645473,-114.4704073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,0,0,0,1802056,0,0,1802056,0,8361,0,0,0,0,0,729,0,0,679.8806692,0,1802056
California,50,152450,157721068.9,33068025.7,189511909.1,65321126.12,40268743.83,0,0,11292987.76,497183861.5,299785021.1,197398840.4,0,0,0,10.21780316,17766.55166,0,2823246.941,0,0,-2805470.172,0,2805470.172,70.3621,493944994.4,5, BiCRS 2050 gasification H2 ,218,152450,37.22920032,-120.1941256,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782849.135,1021678.971,0,0,0,0,1804528.106,0,1339,2166,0,0,0,2166,4993,0,0,0,0,1806694.106
California,75,152450,157710463.7,31931683,189511909.1,65321126.12,40263341.47,0,0,11291172.12,496029695.6,299811988.2,196217707.4,0,0,0,12.56704877,17138.70691,0,2822793.031,0,0,-2805641.757,0,2805641.757,69.9368,493958477.9,5, BiCRS 2050 gasification H2 ,363,152450,37.22920032,-120.1941256,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668878.1471,1136069.437,0,0,0,0,1804947.584,0,1366,2664,0,0,0,2664,1303,0,0,2250.522006,0,1807611.584
Oregon,90,89500,157842772.2,33585992.24,117343200.3,40445954.15,144108794.9,0,81320904.85,19774262.8,594421881.5,102116032.9,492305848.6,0,0,0,355.6630048,18053.05938,0,2825007.754,41924.81838,0,-2764674.213,0,2764674.213,178.0701,1257763690,5, BiCRS 2050 Electricty ,849,89500,42.15275849,-121.3532437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806906.489,0,0,0,0,1806906.489,0,0,0,0,0,0,0,0,0,0,0,6395.617506,1806906.489
Oregon,99,89500,157842772.2,33585992.24,117343200.3,40445954.15,144108794.9,0,81320904.85,19774262.8,594421881.5,102116032.9,492305848.6,0,0,0,355.6630048,18053.05938,0,2825007.754,41924.81838,0,-2764674.213,0,2764674.213,178.0701,1257763690,5, BiCRS 2050 Electricty ,1182,89500,42.15275849,-121.3532437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806906.489,0,0,0,0,1806906.489,0,0,0,0,0,0,0,0,0,0,0,6395.617506,1806906.489
Utah,99,134916,197272641.4,105701667.5,189511909.1,65321126.12,40267335.05,0,34796930.71,14115641.25,646987251.2,299786660.4,347200590.8,0,0,0,28.43624999,49251.60865,0,2823128.251,17497.43974,0,-2756350.766,0,2756350.766,125.9639,493945814,5, BiCRS 2050 gasification H2 ,1099,134916,40.26792744,-110.7302107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028,0,0,0,0,0,0,0,1807274,0,0,0,1807274,0,0,0,0,0,0,0,0,0,0,0,0,1807274
Oregon,99,83648,157956226.8,55624436.47,117343200.3,40445954.15,144128458.4,0,93161239.82,11301603.47,619961119.5,102131481.3,517829638.2,0,0,0,0,30227.57054,0,2825400.866,48141.5621,0,-2747031.734,0,2747031.734,188.5052,1257953968,5, BiCRS 2050 Electricty ,1191,83648,42.84793646,-120.3180298,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1810033.392,0,0,0,0,0,1810033.392,0,0,0,0,0,0,0,0,0,0,3266.714808,0,1810033.392
Wyoming,90,108567,185441728.3,101869046.2,189511909.1,65321126.12,40267492.18,0,0,22585133.21,604996435.2,299820495,305175940.2,0,0,0,0,47462.92585,0,2823141.651,0,0,-2775678.725,0,2775678.725,109.9464,493962731.3,5, BiCRS 2050 gasification H2 ,812,108567,42.43598025,-110.2592134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552079.5117,0,0,1258339,0,0,1810418.512,0,82,0,0,0,0,0,1309,0,0,1492.227742,0,1810418.512
California,90,101210,158046360.6,23524836.93,189511909.1,65321126.12,40270159.72,0,35949952.83,19763560.98,532387906.3,299824029.2,232563877.1,0,0,0,0,12495.21172,0,2823365.854,18102.78009,0,-2792767.862,0,2792767.862,83.2736,493964498.4,5, BiCRS 2050 gasification H2 ,708,101210,41.13469777,-121.6048098,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810885.106,0,0,0,0,0,1810885.106,0,2352,0,0,0,0,0,0,0,0,0,0,1810885.106
California,99,101210,158046360.6,23524836.93,189511909.1,65321126.12,40270159.72,0,35949952.83,19763560.98,532387906.3,299824029.2,232563877.1,0,0,0,0,12495.21172,0,2823365.854,18102.78009,0,-2792767.862,0,2792767.862,83.2736,493964498.4,5, BiCRS 2050 gasification H2 ,994,101210,41.13469777,-121.6048098,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810885.106,0,0,0,0,1810885.106,0,2352,0,0,0,0,0,0,0,0,0,0,1810885.106
California,99,152450,207155184.4,15302250.25,189511909.1,65321126.12,40267749.01,0,0,11292652.53,528850871.4,299810757.5,229040114,0,0,0,10.21780316,7952.438415,0,2823163.131,0,0,-2815200.475,0,2815200.475,81.3584,493957862.5,5, BiCRS 2050 gasification H2 ,988,152450,37.22920032,-120.1941256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370876,0,440260,1811136,0,0,2166,0,0,0,2166,0,0,0,0,0,1813302
California,90,152450,183249145.4,15302250.25,189511909.1,65321126.12,40267749.01,0,0,11292652.53,504944832.5,299810757.5,205134075,0,0,0,10.21780316,7952.438415,0,2823163.131,0,0,-2815200.475,0,2815200.475,72.8666,493957862.5,5, BiCRS 2050 gasification H2 ,637,152450,37.22920032,-120.1941256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358910.5814,297089.6201,1155136,0,0,0,1811136.202,0,0,2166,0,0,0,2166,0,0,0,0,0,1813302.202
California,99,114389,158092244.2,51408891.23,189511909.1,65321126.12,40267836.99,0,53584305.54,19762194.27,577948507.5,299826633.8,278121873.6,0,0,0,0,27898.83243,0,2823170.61,27361.92089,0,-2767909.856,0,2767909.856,100.4808,493965800.7,5, BiCRS 2050 gasification H2 ,1067,114389,40.31984736,-120.3534022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812112.945,0,0,0,0,0,1812112.945,0,0,0,0,0,0,0,0,0,0,1189.161789,0,1812112.945
California,99,124630,158149981.1,47701070.08,189511909.1,65321126.12,40270236.81,0,0,19763607.31,520717930.6,299824155.3,220893775.2,0,0,0,0,25850.56965,0,2823372.473,0,0,-2797521.903,0,2797521.903,78.9605,493964561.5,5, BiCRS 2050 gasification H2 ,974,124630,39.09488529,-122.0862011,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812910.106,0,0,0,0,0,1812910.106,0,0,0,0,0,0,0,0,0,0,0,0,1812910.106
Wyoming,90,117363,168213064.5,118301921.2,189511909.1,65321126.12,40270124.33,0,4277208.528,14116814.25,600012168.1,299822657.2,300189510.9,0,0,0,0,58186.55622,0,2823362.85,1472.700373,0,-2763703.593,0,2763703.593,108.6186,493963812.4,5, BiCRS 2050 gasification H2 ,811,117363,42.12416728,-106.4279828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352758.819,460543,0,0,0,1813301.819,0,0,0,0,0,0,0,0,0,0,0,0,1813301.819
Oregon,75,89500,158170040,33579025.47,116904806.6,40294848.23,81061836.62,0,43115868.63,10484198.61,483610624.1,274737515.8,208873108.3,0,0,0,0,18049.31462,0,2235624.261,22228.29376,0,-2195346.653,0,2195346.653,95.1436,671207603.2,5, BiCRS 2050 sawmill ,512,89500,42.15275849,-121.3532437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106,0,0,0,0,0,1813302.106,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106
California,99,104141,158170040,39452452.06,189511909.1,65321126.12,40270124.33,0,55727291.94,19763539.95,568216483.5,299822657.2,268393826.3,0,0,0,0,21293.89428,0,2823362.85,28487.06398,0,-2773581.892,0,2773581.892,96.7679,493963812.4,5, BiCRS 2050 gasification H2 ,1059,104141,41.10151737,-120.6372039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106,0,0,0,0,0,1813302.106,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106
Nevada,99,115861,158170040,62938386.05,116904806.6,40294848.23,81061836.62,0,70135428.01,10484198.61,539989544.1,274737515.8,265252028.3,0,0,0,0,21006.79659,0,2235624.261,23761.39062,0,-2190856.074,0,2190856.074,121.0723,671207603.2,5, BiCRS 2050 sawmill ,1097,115861,40.67511388,-117.9650576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106,0,0,0,0,0,1813302.106,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106
Wyoming,99,117363,158170040,120673507.4,189511909.1,65321126.12,40270124.33,0,4277208.528,14116814.25,592340729.8,299822657.2,292518072.6,0,0,0,0,59496.66035,0,2823362.85,1472.700373,0,-2762393.489,0,2762393.489,105.893,493963812.4,5, BiCRS 2050 gasification H2 ,1084,117363,42.12416728,-106.4279828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106,0,0,0,0,0,1813302.106,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106
California,90,104141,158170040,39452452.06,189511909.1,65321126.12,40270124.33,0,55727291.94,19763539.95,568216483.5,299822657.2,268393826.3,0,0,0,0,21293.89428,0,2823362.85,28487.06398,0,-2773581.892,0,2773581.892,96.7679,493963812.4,5, BiCRS 2050 gasification H2 ,776,104141,41.10151737,-120.6372039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106,0,0,0,0,1813302.106,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106
Wyoming,99,112968,158170040,112447674.2,189511909.1,65321126.12,40270124.33,0,9881769.975,14116814.25,589719458,299822657.2,289896800.8,0,0,0,0,54427.75674,0,2823362.85,0,0,-2768935.093,0,2768935.093,104.6961,493963812.4,5, BiCRS 2050 gasification H2 ,1081,112968,42.38552274,-107.4116066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106,0,0,0,0,1813302.106,0,0,0,0,0,0,0,0,0,0,0,0,1813302.106
